Frequency,Mean_Amplitude,Std_Amplitude
424500000.0,0.002558697643723201,1.1323322973253109e-05
425000000.0,0.002354368770360002,-7.766293557621984e-06
425500000.0,0.001724867993381638,-3.8520178874195624e-05
426000000.0,0.0011123612544003607,-1.792837544826732e-05
426500000.0,0.0008471066049729144,-2.631687776594334e-05
427000000.0,0.0005783356905569093,-1.9643742603387597e-05
427500000.0,0.0005477074646105873,-2.350083765871358e-05
428000000.0,0.0005697329000977886,-2.2001353040446034e-05
428500000.0,0.0005734440743419443,-2.8119462725165374e-05
429000000.0,0.0005537062425040858,-2.2395866107951395e-05
429500000.0,0.0005684339241096145,-2.7831568876919392e-05
430000000.0,0.0008078385872998653,-3.427950603069409e-05
430500000.0,0.0008742375779559891,-2.454870749044757e-05
431000000.0,0.0010044530083716384,-3.0327850593899104e-05
431500000.0,0.0010405280993043468,-3.40549537453622e-05
432000000.0,0.0012195692657967331,-2.5691155426976623e-05
432500000.0,0.0012117923803147581,-3.1808753101319944e-05
433000000.0,0.0008254509274912452,-2.156818999978318e-05
433500000.0,0.0012549895125282655,-3.772541873196941e-05
434000000.0,0.0012867363179584856,-4.7999559838271945e-05
434500000.0,0.0011092176370634498,-4.6462526986058134e-05
435000000.0,0.0011731046698277357,-4.032277019616512e-05
435500000.0,0.0005966197237506415,-2.474090325746276e-05
436000000.0,0.0005613444479571251,-2.7989749729642646e-05
436500000.0,0.0005563617555723318,-2.044465004686212e-05
437000000.0,0.000555980258441904,-1.9319998201290108e-05
437500000.0,0.0005529865525753066,-2.7371745331232543e-05
438000000.0,0.0005992107240897126,-3.2459085448875334e-05
438500000.0,0.0006034534532461495,-2.734987671008338e-05
439000000.0,0.000574452841859992,-1.805846727688683e-05
439500000.0,0.0006538381582364766,-2.2888582659981124e-05
440000000.0,0.001908953707378613,-9.556283274761348e-05
144000000.0,0.008025770903900572,-0.0004095200534826402
144500000.0,0.00835137932879763,-0.00044959656517364055
145000000.0,0.007479103699974916,-0.00044600754266449624
145500000.0,0.007219284211834839,-0.00037823453531763383
146000000.0,0.006222939238523581,-0.00027030145402310007
420000000.0,0.0009904479050060857,-2.48006928854477e-05
420500000.0,0.0012476281427055546,-4.773345006486786e-05
421000000.0,0.014606337881996632,0.0005508413462634821
421500000.0,0.010677260459799505,0.00037657618240751443
422000000.0,0.00957412162655066,0.00039654425253538364
422500000.0,0.013682934808969108,0.0001772780110750943
423000000.0,0.010855193329792002,0.000287192632616836
423500000.0,0.005609627720203511,9.47396725513687e-05
424000000.0,0.0029125710777364736,3.528148076734788e-05
424500000.0,0.0024125115905282253,1.2695134467998002e-05
425000000.0,0.0019325624762597156,-1.217245538039243e-05
425500000.0,0.0013913295303368764,-1.6326801689219342e-05
426000000.0,0.0012607932186216048,-2.473337598390892e-05
426500000.0,0.0008890604870106244,-2.9335078033719097e-05
427000000.0,0.0006210415065703505,-2.947114794766962e-05
427500000.0,0.0005919633175834186,-2.3086379129458638e-05
428000000.0,0.0005755251261422427,-1.7857934698546998e-05
428500000.0,0.0005651528746554563,-2.4231349194684065e-05
429000000.0,0.000581357604616905,-3.0038537602026236e-05
429500000.0,0.0005768052292990667,-3.192780088259045e-05
430000000.0,0.0007251422373570754,-2.735311694320781e-05
430500000.0,0.0007883753856679436,-2.2409820046887527e-05
431000000.0,0.0008780556904241063,-1.2961156601515203e-05
431500000.0,0.0010407485864196203,-3.0933779277067866e-05
432000000.0,0.001115750316656355,-2.3502907200298993e-05
432500000.0,0.001168132272228902,-3.5598584218913935e-05
433000000.0,0.0007735948674386924,-3.307914909484079e-05
433500000.0,0.0013765224703747901,-4.679536679545542e-05
434000000.0,0.0012242894775901718,-3.192313782016424e-05
434500000.0,0.0011702379828992398,-3.78230185509605e-05
435000000.0,0.0011530725438021914,-5.113387154071484e-05
435500000.0,0.0005590490734320774,-2.498744798658294e-05
436000000.0,0.0005317659966551357,-3.369776704343917e-05
436500000.0,0.000538306934120994,-2.0147275416119255e-05
437000000.0,0.0005470961821796886,-2.0126655966657298e-05
437500000.0,0.0005461185195454154,-2.3458895905840445e-05
438000000.0,0.0006015184680958945,-2.179671560747411e-05
438500000.0,0.0006148479043773473,-2.4078673391650786e-05
439000000.0,0.0006106597388039763,-2.2077805622002037e-05
439500000.0,0.0006222071817646529,-3.2303038912558037e-05
440000000.0,0.001889646656123058,-9.48011571780884e-05
144000000.0,0.007951580295510354,-0.00042036608179669543
144500000.0,0.008217771147389408,-0.0004662090615114014
145000000.0,0.007484112789727718,-0.00044597955454727094
145500000.0,0.007154795648036673,-0.0003712206179948153
146000000.0,0.006218340346403199,-0.0002718938332034325
420000000.0,0.0009502033448230267,-1.7220163586130564e-05
420500000.0,0.0012391953338200742,-2.964386073398852e-05
421000000.0,0.022948246149183886,0.00027261131845010556
421500000.0,0.028946475073266163,-1.7986626556323534e-05
422000000.0,0.011642160178186336,0.0006269983863827064
422500000.0,0.009573688049542598,0.0004133980838981555
423000000.0,0.009939086628805481,0.0005045475315868997
423500000.0,0.005763996538921898,0.000153520770118079
424000000.0,0.0027679129491908427,3.6219039386267346e-06
424500000.0,0.0022698180222407533,2.0307973613293943e-06
425000000.0,0.0018978937376911869,-1.0824563846535532e-05
425500000.0,0.0015187696557222047,-2.2664102233005304e-05
426000000.0,0.0013192411497376087,-2.3931544433056077e-05
426500000.0,0.0009108757029910557,-3.066952372530985e-05
427000000.0,0.0005738749150939992,-2.207156790455674e-05
427500000.0,0.0007815442719141839,-2.185869348204965e-05
428000000.0,0.0013713936728126457,-4.5572094661584144e-05
428500000.0,0.0018039735223971095,-4.849711621272108e-05
429000000.0,0.0017928768702041079,-5.486481180185367e-05
429500000.0,0.002433050531156527,-6.262551050538684e-05
430000000.0,0.0047964891785009225,-0.0002035784850676354
430500000.0,0.0008261745267057288,-1.771618830536737e-05
431000000.0,0.0009462733324827093,-2.3737893502148103e-05
431500000.0,0.0010548030775964481,-2.7707468464120385e-05
432000000.0,0.0011348016064993505,-3.590587999759273e-05
432500000.0,0.0011669859457831395,-2.942555430557965e-05
433000000.0,0.0007707130773326944,-2.8738579331680876e-05
433500000.0,0.0012869150302693474,-4.640548493977704e-05
434000000.0,0.0011187693582804421,-3.407235283986714e-05
434500000.0,0.0012900757228949716,-5.991517281225193e-05
435000000.0,0.0013209154443250273,-4.221532344436565e-05
435500000.0,0.0005485998497224333,-2.3297468074987113e-05
436000000.0,0.00050502697656065,-2.4633454302705135e-05
436500000.0,0.0005047906772406736,-1.5476588419508213e-05
437000000.0,0.0004993921716859495,-1.999740533189655e-05
437500000.0,0.000514624872621433,-2.8811923626928635e-05
438000000.0,0.005020735394407664,0.0015421568279714972
438500000.0,0.0031100805250258066,0.0007053626734410431
439000000.0,0.0005864234252539003,-1.3888305871902391e-05
439500000.0,0.0006271653598950306,-1.614658088826867e-05
440000000.0,0.0018457065459815737,-9.675092320494483e-05
144000000.0,0.007940610198649887,-0.00041801524402617155
144500000.0,0.008172102324543348,-0.00045303130751950596
145000000.0,0.00746133992637516,-0.0004406664114295464
145500000.0,0.007179560245935411,-0.00036816321720058035
146000000.0,0.0061785560304575965,-0.00024392954555111897
420000000.0,0.0008986164295881234,-2.0876997193764054e-05
420500000.0,0.0012355057343728308,-3.2851912643088246e-05
421000000.0,0.011117852899603018,0.0008236214670991285
421500000.0,0.011420702980965142,0.0003352676492524593
422000000.0,0.008947181269293517,0.000522998534002068
422500000.0,0.010266753019516418,0.0005054064361922237
423000000.0,0.010064423242294458,0.00022762418729534595
423500000.0,0.005565460503200194,9.599199079589902e-05
424000000.0,0.0028542358449242847,1.0274544215936425e-05
424500000.0,0.002091830685664082,-2.423209600250229e-06
425000000.0,0.0020988279344960267,-1.752819132469041e-05
425500000.0,0.001838288939763806,-3.743893935373498e-05
426000000.0,0.0012821992184152279,-2.041493889636133e-05
426500000.0,0.0008661611257194911,-2.3723656298537722e-05
427000000.0,0.0005688610796491012,-1.9963378037268602e-05
427500000.0,0.0005388339783864678,-2.1762918771814094e-05
428000000.0,0.000540849810379923,-1.818370375909092e-05
428500000.0,0.0005576871599846573,-3.086917672209127e-05
429000000.0,0.000550352369650093,-8.278182299563755e-06
429500000.0,0.0005639160832575019,-2.0824514952731026e-05
430000000.0,0.0006755403953675493,-2.083966446703682e-05
430500000.0,0.0008525613465163864,-3.092261660696575e-05
431000000.0,0.0009001412966865305,-1.5276971437891494e-05
431500000.0,0.0010123081883175087,-2.2178702680058322e-05
432000000.0,0.0011926217262615694,-3.0492648241769744e-05
432500000.0,0.0011844041274447778,-2.7910953898244053e-05
433000000.0,0.0007544878172710344,-3.490687221648352e-05
433500000.0,0.001241963192917237,-3.4572675270910336e-05
434000000.0,0.0014003595429514454,-4.2197116183028804e-05
434500000.0,0.001405734662694703,-3.62552384255714e-05
435000000.0,0.0012955257470420034,-6.20046319538e-05
435500000.0,0.0005459290157911393,-2.1562521563754026e-05
436000000.0,0.0005445968509954556,-2.2675705334121942e-05
436500000.0,0.0005267183847893443,-1.7760030537987957e-05
437000000.0,0.000519998503713527,-2.4652463450173373e-05
437500000.0,0.0005095916502915066,-3.316232288003902e-05
438000000.0,0.0005976979876352889,-2.179571572963237e-05
438500000.0,0.0005775185237066347,-2.4408209718618706e-05
439000000.0,0.0005793055074786687,-2.0065149816974302e-05
439500000.0,0.0006183811577557019,-2.50269126461739e-05
440000000.0,0.0018334312065232913,-9.014618462409524e-05
144000000.0,0.007837562020225104,-0.00039345075871221463
144500000.0,0.008072156718638174,-0.0004591003977757707
145000000.0,0.007381342720922839,-0.0004507475457438451
145500000.0,0.007113173556932838,-0.000369113032801465
146000000.0,0.006121269953951902,-0.0002608802881043093
420000000.0,0.0009068042593351343,-2.779622164204214e-05
420500000.0,0.0012188034816319805,-3.643611964944935e-05
421000000.0,0.012564998950039992,0.0006956916964097459
421500000.0,0.008315921382047838,0.000454898338793289
422000000.0,0.010984533944053092,0.0009191684224625976
422500000.0,0.01076965842727441,0.0006093500458763095
423000000.0,0.010982665486321283,0.00021836938398958616
423500000.0,0.007943664327595879,7.993562011064832e-06
424000000.0,0.003060608480285997,1.476403994888644e-05
424500000.0,0.00244150548818377,-5.493533437619458e-06
425000000.0,0.002699134203930257,-4.0481090115407955e-05
425500000.0,0.0027367221947246284,-5.5439965291710505e-05
426000000.0,0.0024744017632089225,-6.409884965358041e-05
426500000.0,0.0015198216370437966,-3.204112474014466e-05
427000000.0,0.0008649246872031364,-3.061369066731986e-05
427500000.0,0.0008512884265941434,-2.0241682590497903e-05
428000000.0,0.0006703195834886198,-2.968753263268484e-05
428500000.0,0.0005100961165405855,-1.7657870025693874e-05
429000000.0,0.0005324525967175822,-1.282169090526306e-05
429500000.0,0.0005443605820680707,-2.4878500962213323e-05
430000000.0,0.0007904739177846554,-1.6772056408807985e-05
430500000.0,0.0008425090597323871,-2.9172528635150734e-05
431000000.0,0.0011099120213839775,-1.685355500766569e-05
431500000.0,0.0009678356342357349,-2.8092350368895695e-05
432000000.0,0.0011688294582543432,-1.8854744949409132e-05
432500000.0,0.0012100111608209032,-3.835212161939979e-05
433000000.0,0.0007312835098647172,-2.100668542974872e-05
433500000.0,0.0013526472622675061,-5.589566986325138e-05
434000000.0,0.0701535379849458,0.05215231847445656
434500000.0,0.179960732855799,0.052596191434085005
435000000.0,0.008925170939885735,-0.0019554405619419887
435500000.0,0.01799366758148936,-0.004892569799115896
436000000.0,0.021363296267233482,-0.006884911840270201
436500000.0,0.020855056696895937,-0.007679235397081907
437000000.0,0.0008160172220121121,0.00023083297733695013
437500000.0,0.00050739594833939,-2.7046016988161852e-05
438000000.0,0.0005899840822696008,-2.722209872211965e-05
438500000.0,0.0005727958387520326,-2.718091052009798e-05
439000000.0,0.00057258358672564,-1.774977374630559e-05
439500000.0,0.0006371336363368085,-1.8262006275054812e-05
440000000.0,0.0018671191188646958,-8.981529010388333e-05
144000000.0,0.007935528712035893,-0.0004169973252857789
144500000.0,0.008118776096484141,-0.00047345106694130163
145000000.0,0.00742932890808822,-0.000429698612566992
145500000.0,0.0071964645237631505,-0.0003848125312829382
146000000.0,0.006156743640119754,-0.0002697319570949819
420000000.0,0.0009059782513830404,-1.2896694354300815e-05
420500000.0,0.001185940928702069,-3.296293951324659e-05
421000000.0,0.012793580794686406,0.0005501871904643523
421500000.0,0.01165185675986866,0.0004228818854579014
422000000.0,0.008766664584171448,0.0007836886560173774
422500000.0,0.008876693900400388,0.0006867239668421178
423000000.0,0.012742171044278683,0.0004835662874201792
423500000.0,0.006139132121454597,9.134706991222779e-05
424000000.0,0.0026617685341395235,3.379134560404194e-05
424500000.0,0.0022061195986373284,-4.354468089773139e-07
425000000.0,0.0016959000181944526,-1.0742520417701771e-05
425500000.0,0.001317424228518057,-7.529839669886398e-06
426000000.0,0.0013844672268948557,-2.4093959143211782e-05
426500000.0,0.0008693412086999045,-2.8262152391028326e-05
427000000.0,0.0005570826208563396,-2.7135970087378987e-05
427500000.0,0.0005189228497592798,-9.50553694848349e-06
428000000.0,0.000525690319718158,-2.2259481370333735e-05
428500000.0,0.0004975801673825673,-1.935736135812979e-05
429000000.0,0.0005055708957267945,-3.0062791482601137e-05
429500000.0,0.0005273654271186375,-2.939025070174738e-05
430000000.0,0.0007388333111729748,-3.51029407122966e-05
430500000.0,0.0007727808689923722,-2.6869879778374558e-05
431000000.0,0.0008993685388597772,-2.282996810904956e-05
431500000.0,0.0010257386420704597,-3.5530253873241365e-05
432000000.0,0.0011154286434599584,-3.718080695592097e-05
432500000.0,0.0011721569808535563,-3.2784193046575744e-05
433000000.0,0.0007953085175956791,-1.3399485641811255e-05
433500000.0,0.0013276681479952777,-5.173380414837949e-05
434000000.0,0.0014301777138362468,-4.428172561726817e-05
434500000.0,0.0012082075164466255,-5.735478315543896e-05
435000000.0,0.0013034383367120535,-5.8367037858371744e-05
435500000.0,0.000537160895864071,-2.6236264708584734e-05
436000000.0,0.0005293787416528654,-1.8822951041928604e-05
436500000.0,0.0005260735244706971,-2.5845659144766608e-05
437000000.0,0.0005394740483540902,-2.4088430738913793e-05
437500000.0,0.0004972149606207674,-2.0546786723627355e-05
438000000.0,0.0005612495323952638,-1.5193145237537642e-05
438500000.0,0.0005737571180596301,-2.2571852787484548e-05
439000000.0,0.0005618589198511211,-1.0238091008988871e-05
439500000.0,0.0005830006498739763,-2.370086590541167e-05
440000000.0,0.0018601498366398372,-7.890345276563061e-05
144000000.0,0.007962825962577415,-0.00040534295084915543
144500000.0,0.008127728881331574,-0.000451813793293425
145000000.0,0.007770253214695933,-6.146703248495781e-05
145500000.0,0.007260295001514435,-0.00038947761645527924
146000000.0,0.006203566597478333,-0.0002525222808511156
420000000.0,0.0009028464446590893,-5.965025482423979e-06
420500000.0,0.0012007502098540582,-3.5948295301821355e-05
421000000.0,0.016569717548843083,0.0009758355419833267
421500000.0,0.01698928485061141,0.00017717919499538916
422000000.0,0.014352514647433976,0.000354457217969199
422500000.0,0.011242862621150153,0.00032150432699264327
423000000.0,0.010940500172287204,0.0001824500896524632
423500000.0,0.00587742278881292,2.4952397956870542e-05
424000000.0,0.003142175288748823,1.126906249189854e-05
424500000.0,0.002298086147983726,7.712579489617746e-06
425000000.0,0.0020106176069629882,-1.8342032829616163e-05
425500000.0,0.0014728575034607912,-1.4659842241737599e-05
426000000.0,0.0011774299868756713,-1.1495168127629478e-05
426500000.0,0.0008452356658475122,-1.8290754007142546e-05
427000000.0,0.0005488447084408694,-1.5357232725566244e-05
427500000.0,0.0005423772113543736,-1.5576940799058803e-05
428000000.0,0.0005014959464712874,-2.203449335128234e-05
428500000.0,0.0005217071963789588,-2.251499868741126e-05
429000000.0,0.0005333222763271792,-1.9144420510851202e-05
429500000.0,0.0005198364674178568,-2.5892957747945203e-05
430000000.0,0.0006971261437211706,-2.1962563007958983e-05
430500000.0,0.011078525039200142,0.005878331887130179
431000000.0,0.005660670188862558,0.002671698852414809
431500000.0,0.0009154424067865137,-2.655512634267812e-05
432000000.0,0.0010407372392044322,-2.552297384393658e-05
432500000.0,0.0010669435775062346,-2.3840817033470734e-05
433000000.0,0.0007144994285064254,-2.2072783154748396e-05
433500000.0,0.0013469218691825897,-5.1978670055789766e-05
434000000.0,0.0012634311469805015,-4.6067745625129894e-05
434500000.0,0.0012668433381651332,-5.6157116461500855e-05
435000000.0,0.0012935833734200937,-5.301936236153321e-05
435500000.0,0.0004911490881012485,-3.367269833909735e-05
436000000.0,0.0004763659729525053,-2.6680655153450488e-05
436500000.0,0.0004854368611309234,-2.5871163625343482e-05
437000000.0,0.0005027945706730796,-1.625717993797437e-05
437500000.0,0.00048486056456140613,-1.959849714302443e-05
438000000.0,0.0005378465570526666,-2.3920137445398732e-05
438500000.0,0.0005472480371882054,-2.8710288137319005e-05
439000000.0,0.0005338498880880854,-3.0616324228068e-05
439500000.0,0.0006077244365791584,-2.077851367404107e-05
440000000.0,0.0018690393010940077,-8.453552856007099e-05
144000000.0,0.007767350581043504,-0.0004134835047898463
144500000.0,0.008024289639824031,-0.0004676753889129551
145000000.0,0.007055220430835348,-0.0004024469180240117
145500000.0,0.007777912047243388,-0.00035854857943223893
146000000.0,0.006845232670720528,-0.0002578037658645914
420000000.0,0.0008546159220841584,-3.117461632704509e-05
420500000.0,0.0011582010980243627,-3.496113105414965e-05
421000000.0,0.020137660153262238,0.00033510518050791985
421500000.0,0.010655817165507477,0.0004319293872778055
422000000.0,0.011487205681745384,0.00031920359466513885
422500000.0,0.012175729747024555,0.00019842589998087662
423000000.0,0.009989366695898335,0.00013102700699092404
423500000.0,0.006744736714859638,1.1223782919104856e-06
424000000.0,0.0031696310473790013,9.2094055997409e-06
424500000.0,0.002398876986811059,-8.255583921430503e-06
425000000.0,0.001901015408320544,-3.3669889866466815e-06
425500000.0,0.0017924003438042069,-3.709829890903723e-05
426000000.0,0.001464527318198903,-4.17053430646462e-05
426500000.0,0.0009154342096136982,-2.3877567555732394e-05
427000000.0,0.0005397135719964788,-2.206786881161376e-05
427500000.0,0.0005201096103606816,-2.2208199493178014e-05
428000000.0,0.00048198730271819574,-1.4698104383408683e-05
428500000.0,0.0004883457799705285,-1.7762389774568765e-05
429000000.0,0.00048303897890762605,-1.621107507593982e-05
429500000.0,0.0004733343847856136,-2.3222754978518385e-05
430000000.0,0.0006263071849315099,-2.244731135472405e-05
430500000.0,0.0007236896629812747,-2.5477435262281987e-05
431000000.0,0.0009166569454887976,-3.319505520057813e-05
431500000.0,0.0010039717743413343,-2.2798576914345107e-05
432000000.0,0.0011547286981722505,-2.9846949709508882e-05
432500000.0,0.0011133735323238317,-1.9419877673159313e-05
433000000.0,0.0007674788493668649,-2.64555639144608e-05
433500000.0,0.0013346319619396503,-5.1338961576554874e-05
434000000.0,0.0011569332906781623,-4.3508481776320814e-05
434500000.0,0.001395566804667585,-5.150699094682112e-05
435000000.0,0.0012601792059043955,-5.252904763192461e-05
435500000.0,0.0005348793114576071,-3.130621070156659e-05
436000000.0,0.0005103133426680266,-2.3651252490246804e-05
436500000.0,0.00045565387689709246,-1.9719286094904703e-05
437000000.0,0.0004576073390928677,-2.6724473450283234e-05
437500000.0,0.00045662165804679597,-1.2858555684391708e-05
438000000.0,0.0005145427750223298,-1.0029555012794887e-05
438500000.0,0.0005369829804656666,-1.5502148358987586e-05
439000000.0,0.000534462469496601,3.282442307879263e-05
439500000.0,0.000565288251278974,-1.7243086408969455e-05
440000000.0,0.0018110657134910533,-9.153294566856328e-05
144000000.0,0.00793882613005288,-0.00042210465210687064
